Date,Open,High,Low,Close,Adj Close,Volume
2022-07-18,138.029999,138.800003,134.089996,134.470001,134.470001,4339300
2022-07-19,136.110001,137.940002,135.559998,137.520004,137.520004,4207800
2022-07-20,138.059998,138.500000,135.720001,137.449997,137.449997,5231800
2022-07-21,134.460007,136.250000,130.509995,133.190002,133.190002,6467900
2022-07-22,131.679993,135.020004,131.190002,132.479996,132.479996,5319400
2022-07-25,132.229996,135.490005,132.229996,134.559998,134.559998,4086000
2022-07-26,133.690002,134.690002,131.750000,133.910004,133.910004,5523600
2022-07-27,138.070007,142.369995,137.550003,140.910004,140.910004,9649400
2022-07-28,141.460007,142.460007,139.410004,141.699997,141.699997,5721000
2022-07-29,140.820007,143.470001,139.649994,143.059998,143.059998,5559100
2022-08-01,143.000000,144.100006,142.169998,143.789993,143.789993,4079200
2022-08-02,143.789993,144.169998,142.009995,142.350006,142.350006,3301500
2022-08-03,142.559998,144.190002,142.380005,143.699997,143.699997,2795300
2022-08-04,144.119995,144.970001,143.339996,143.789993,143.789993,2658400
2022-08-05,142.220001,144.800003,141.389999,144.559998,144.559998,3500200
2022-08-08,145.149994,146.309998,143.949997,144.580002,144.580002,3350600
2022-08-09,145.449997,145.820007,143.589996,145.580002,145.580002,3469700
2022-08-10,146.919998,147.679993,144.369995,144.839996,144.839996,4069900
2022-08-11,145.770004,145.889999,143.470001,143.610001,143.610001,2554000
2022-08-12,144.660004,146.679993,144.389999,146.460007,146.460007,3290300
2022-08-15,145.990005,146.889999,145.539993,146.690002,146.690002,2574100
2022-08-16,145.520004,146.929993,144.809998,146.630005,146.630005,2925100
2022-08-17,145.449997,146.910004,145.250000,145.550003,145.550003,2509500
2022-08-18,145.000000,147.399994,144.589996,146.860001,146.860001,3177000
2022-08-19,145.850006,146.960007,145.399994,146.369995,146.369995,2663200
2022-08-22,145.190002,145.899994,144.339996,144.580002,144.580002,3515600
2022-08-23,144.580002,145.220001,143.740005,143.860001,143.860001,1880300
2022-08-24,143.509995,146.509995,142.860001,145.330002,145.330002,4701700
2022-08-25,145.309998,147.330002,143.789993,147.070007,147.070007,2760200
2022-08-26,147.089996,148.039993,142.789993,143.020004,143.020004,4347700
2022-08-29,142.979996,146.570007,142.500000,144.889999,144.889999,3082800
2022-08-30,144.589996,145.759995,143.309998,145.520004,145.520004,3358600
2022-08-31,145.940002,147.210007,143.759995,143.960007,143.960007,6215000
2022-09-01,143.490005,144.800003,142.309998,143.919998,143.919998,4492900
2022-09-02,144.380005,145.770004,141.229996,141.979996,141.979996,4497100
2022-09-06,142.289993,143.339996,140.940002,141.910004,141.910004,3897500
2022-09-07,142.800003,145.949997,142.630005,145.500000,145.500000,4102800
2022-09-08,145.809998,147.529999,144.399994,145.369995,145.369995,4326000
2022-09-09,147.149994,147.320007,142.429993,145.699997,145.699997,5585400
2022-09-12,146.660004,146.979996,143.410004,145.149994,145.149994,4513100
2022-09-13,142.490005,143.440002,137.479996,137.740005,137.740005,6206700
2022-09-14,139.380005,142.169998,139.089996,141.929993,141.929993,5726900
2022-09-15,141.899994,143.050003,140.820007,141.020004,141.020004,4373800
2022-09-16,138.220001,140.589996,137.500000,139.949997,139.949997,9607100
2022-09-19,139.000000,140.830002,138.820007,140.710007,140.710007,3709100
2022-09-20,140.750000,141.089996,139.300003,139.639999,139.639999,4205200
2022-09-21,140.289993,140.869995,136.669998,136.770004,136.770004,4542800
2022-09-22,135.979996,136.440002,134.100006,135.050003,135.050003,4566500
2022-09-23,133.710007,133.759995,130.429993,132.330002,132.330002,6091300
2022-09-26,131.559998,133.130005,131.020004,132.320007,132.320007,5177500
2022-09-27,132.320007,133.990005,131.729996,132.679993,132.679993,4239600
2022-09-28,134.460007,136.710007,133.279999,135.520004,135.520004,5573300
2022-09-29,135.350006,135.369995,132.960007,134.639999,134.639999,5602900
2022-09-30,134.949997,136.199997,133.970001,134.169998,134.169998,6201000
2022-10-03,136.259995,139.880005,136.119995,138.899994,138.899994,5543900
2022-10-04,139.789993,142.690002,139.559998,142.539993,142.539993,5648600
2022-10-05,140.300003,141.889999,138.000000,141.229996,141.229996,4454600
2022-10-06,140.399994,141.880005,138.850006,139.419998,139.419998,4533500
2022-10-07,138.919998,139.289993,137.039993,137.589996,137.589996,4945800
2022-10-10,137.589996,138.860001,137.119995,137.729996,137.729996,3785800
2022-10-11,137.970001,138.589996,136.850006,137.149994,137.149994,4564800
2022-10-12,136.559998,136.759995,132.789993,132.940002,132.940002,6461300
2022-10-13,130.809998,134.100006,129.550003,133.080002,133.080002,6342000
2022-10-14,135.110001,135.470001,131.440002,131.520004,131.520004,5650100
2022-10-17,133.229996,135.649994,133.229996,133.839996,133.839996,5775300
2022-10-18,136.089996,136.679993,134.490005,136.160004,136.160004,4273000
2022-10-19,136.029999,136.820007,135.369995,135.740005,135.740005,3916100
2022-10-20,135.940002,137.270004,134.970001,136.020004,136.020004,4800300
2022-10-21,135.029999,136.679993,134.880005,136.460007,136.460007,4198600
2022-10-24,137.320007,139.830002,137.210007,139.320007,139.320007,4176300
2022-10-25,140.000000,141.899994,139.740005,140.630005,140.630005,5738500
2022-10-26,142.000000,142.729996,140.500000,140.839996,140.839996,6662300
2022-10-27,140.199997,142.869995,140.110001,140.630005,140.630005,7425300
2022-10-28,148.000000,151.929993,147.229996,151.000000,151.000000,13902800
2022-10-31,150.000000,152.070007,147.240005,151.559998,151.559998,8396000
2022-11-01,152.990005,154.139999,151.500000,152.279999,152.279999,5502400
2022-11-02,152.570007,154.380005,149.979996,150.020004,150.020004,6342100
2022-11-03,148.809998,150.279999,148.039993,148.169998,148.169998,4937500
2022-11-04,148.500000,149.710007,146.149994,148.830002,148.830002,7357000
2022-11-07,149.750000,150.419998,148.830002,149.779999,149.779999,5150100
2022-11-08,150.000000,150.960007,148.419998,149.899994,149.899994,3246500
2022-11-09,149.279999,150.440002,148.440002,148.639999,148.639999,4848900
2022-11-10,151.889999,152.000000,148.139999,150.449997,150.449997,6440900
2022-11-11,149.960007,150.139999,145.050003,146.190002,146.190002,7576700
2022-11-14,146.250000,147.320007,144.660004,145.460007,145.460007,6535800
2022-11-15,147.589996,149.160004,143.080002,145.000000,145.000000,6421400
2022-11-16,145.309998,147.270004,144.639999,144.880005,144.880005,4687300
2022-11-17,143.259995,148.559998,143.259995,147.770004,147.770004,6115200
2022-11-18,148.809998,150.309998,148.460007,148.830002,148.830002,3756500
2022-11-21,149.440002,151.070007,148.869995,149.880005,149.880005,5312700
2022-11-22,150.089996,151.770004,149.500000,151.600006,151.600006,3234700
2022-11-23,151.050003,152.169998,149.759995,150.119995,150.119995,3026700
2022-11-25,151.169998,151.789993,150.220001,151.050003,151.050003,1481200
2022-11-28,151.009995,152.210007,149.440002,149.899994,149.899994,4909000
2022-11-29,149.059998,149.600006,147.820007,148.619995,148.619995,5339000
2022-11-30,148.199997,151.889999,147.669998,151.460007,151.460007,7464500
2022-12-01,152.259995,153.360001,150.960007,151.809998,151.809998,3812600
2022-12-02,149.619995,152.550003,149.619995,152.410004,152.410004,3046600
2022-12-05,151.800003,152.399994,149.899994,150.619995,150.619995,3103800
2022-12-06,150.610001,150.869995,148.309998,149.389999,149.389999,3161700
2022-12-07,150.009995,150.729996,148.330002,148.789993,148.789993,4646100
2022-12-08,148.490005,148.750000,143.149994,143.809998,143.809998,7332400
2022-12-09,143.330002,144.199997,141.199997,141.570007,141.570007,6986800
2022-12-12,143.039993,143.399994,141.039993,142.399994,142.399994,4053900
2022-12-13,144.729996,144.979996,140.179993,140.580002,140.580002,10037600
2022-12-14,140.779999,144.490005,140.710007,142.360001,142.360001,7511800
2022-12-15,141.970001,144.009995,139.929993,140.199997,140.199997,6130400
2022-12-16,138.639999,143.130005,138.100006,142.360001,142.360001,15119400
2022-12-19,142.809998,144.250000,141.259995,141.619995,141.619995,5643700
2022-12-20,141.990005,142.440002,140.169998,140.339996,140.339996,3925300
2022-12-21,141.669998,142.149994,139.479996,141.470001,141.470001,4327400
2022-12-22,140.570007,140.789993,137.729996,139.529999,139.529999,4692300
2022-12-23,139.509995,140.649994,138.610001,140.020004,140.020004,1857900
2022-12-27,140.509995,141.500000,139.929993,140.990005,140.990005,2784400
2022-12-28,140.990005,141.410004,138.809998,138.979996,138.979996,2628300
2022-12-29,139.720001,140.500000,139.119995,139.399994,139.399994,2617300
2022-12-30,138.979996,140.110001,138.279999,140.000000,140.000000,2565400
2023-01-03,139.000000,140.089996,136.259995,139.039993,139.039993,8245300
2023-01-04,140.500000,140.979996,137.360001,139.960007,139.960007,6900800
2023-01-05,140.630005,145.119995,140.160004,144.479996,144.479996,9254700
2023-01-06,145.789993,149.470001,145.789993,148.570007,148.570007,6539600
2023-01-09,148.020004,150.229996,147.750000,148.770004,148.770004,4977100
2023-01-10,148.970001,149.899994,147.740005,149.559998,149.559998,3779400
2023-01-11,149.500000,149.850006,148.119995,148.800003,148.800003,4451500
2023-01-12,147.770004,150.089996,146.550003,149.910004,149.910004,4269400
2023-01-13,149.910004,150.570007,148.259995,149.679993,149.679993,6543800
2023-01-17,149.179993,149.179993,146.639999,146.979996,146.979996,5482000
2023-01-18,146.130005,147.740005,145.500000,145.899994,145.899994,4543400
2023-01-19,145.179993,145.669998,143.660004,145.139999,145.139999,5345700
2023-01-20,142.410004,145.509995,142.389999,145.119995,145.119995,5878200
2023-01-23,145.649994,145.830002,143.850006,144.369995,144.369995,5306400
2023-01-24,143.830002,146.539993,143.009995,145.809998,145.809998,3851700
2023-01-25,145.729996,148.539993,145.199997,148.070007,148.070007,4352500
2023-01-26,147.889999,149.190002,147.490005,148.690002,148.690002,3808400
2023-01-27,148.059998,148.199997,146.169998,146.729996,146.729996,4061700
2023-01-30,145.910004,147.949997,145.339996,146.979996,146.979996,4485200
2023-01-31,147.580002,149.970001,147.479996,149.309998,149.309998,6073000
2023-02-01,149.149994,152.149994,148.490005,150.970001,150.970001,7111300
2023-02-02,150.020004,150.179993,145.770004,146.949997,146.949997,8665700
2023-02-03,146.190002,146.679993,144.339996,145.190002,145.190002,5557500
2023-02-06,141.470001,143.270004,141.470001,141.970001,141.970001,6314200
2023-02-07,140.860001,143.369995,140.250000,142.990005,142.990005,4952100
2023-02-08,142.059998,144.160004,141.820007,143.809998,143.809998,4014500
2023-02-09,144.990005,145.300003,142.729996,142.850006,142.850006,4146600
2023-02-10,143.360001,143.940002,142.589996,143.699997,143.699997,3558000
2023-02-13,144.500000,146.600006,144.000000,146.580002,146.580002,3547900
2023-02-14,145.889999,147.589996,144.889999,147.490005,147.490005,4195500
2023-02-15,146.740005,148.000000,146.520004,147.550003,147.550003,5334700
2023-02-16,145.699997,148.050003,145.270004,146.729996,146.729996,4689200
2023-02-17,147.080002,149.399994,146.919998,149.350006,149.350006,4617700
2023-02-21,148.250000,148.539993,145.500000,147.089996,147.089996,5648800
2023-02-22,147.860001,148.449997,146.649994,147.330002,147.330002,3540100
2023-02-23,146.410004,146.429993,142.630005,144.729996,144.729996,5563000
2023-02-24,143.229996,144.559998,142.210007,144.410004,144.410004,4593600
2023-02-27,144.539993,146.000000,143.850006,144.130005,144.130005,5287900
2023-02-28,143.210007,144.309998,142.110001,142.179993,142.179993,5648900
2023-03-01,141.830002,142.479996,140.080002,141.289993,141.289993,4353800
2023-03-02,140.869995,141.389999,140.539993,141.149994,141.149994,4621300
2023-03-03,142.270004,142.440002,141.000000,141.899994,141.899994,4250300
2023-03-06,141.949997,144.270004,141.639999,143.720001,143.720001,4498100
2023-03-07,143.669998,144.119995,141.880005,142.869995,142.869995,4682100
2023-03-08,143.429993,144.039993,142.309998,143.179993,143.179993,4393100
2023-03-09,143.800003,143.850006,140.690002,141.089996,141.089996,5816500
2023-03-10,141.220001,142.070007,139.000000,139.509995,139.509995,6332200
2023-03-13,140.089996,142.399994,139.669998,139.729996,139.729996,6706400
2023-03-14,141.300003,143.190002,140.910004,143.009995,143.009995,6487700
2023-03-15,143.470001,144.929993,142.720001,144.419998,144.419998,7801500
2023-03-16,142.949997,143.570007,141.149994,141.509995,141.509995,8213900
2023-03-17,141.270004,142.889999,140.490005,142.449997,142.449997,9163900
2023-03-20,142.929993,146.029999,142.740005,145.610001,145.610001,5601700
2023-03-21,146.179993,146.639999,144.250000,144.669998,144.669998,5559100
2023-03-22,144.949997,145.679993,143.419998,143.460007,143.460007,4630600
2023-03-23,143.009995,143.850006,141.169998,142.300003,142.300003,6064400
2023-03-24,141.910004,142.929993,140.720001,142.539993,142.539993,4406800
2023-03-27,143.410004,144.850006,143.009995,143.899994,143.899994,4945900
2023-03-28,143.570007,143.949997,142.630005,142.789993,142.789993,3462500
2023-03-29,143.860001,144.059998,143.460007,143.809998,143.809998,3965000
2023-03-30,144.339996,145.100006,143.820007,144.570007,144.570007,4601900
2023-03-31,144.899994,145.279999,144.479996,144.839996,144.839996,5228100
2023-04-03,145.000000,146.800003,144.509995,146.759995,146.759995,5674600
2023-04-04,145.589996,146.380005,142.770004,146.309998,146.309998,6955000
2023-04-05,147.020004,150.059998,147.020004,149.119995,149.119995,8223600
2023-04-06,149.399994,149.949997,148.440002,149.610001,149.610001,4263500
2023-04-10,149.149994,150.000000,147.880005,149.990005,149.990005,4984500
2023-04-11,150.000000,150.289993,149.529999,149.949997,149.949997,5550100
2023-04-12,149.710007,150.699997,149.250000,149.509995,149.509995,4717300
2023-04-13,149.669998,150.559998,148.830002,150.369995,150.369995,3490800
2023-04-14,149.789993,150.149994,149.199997,149.589996,149.589996,3227400
2023-04-17,150.369995,150.500000,149.589996,150.490005,150.490005,2888400
2023-04-18,151.130005,151.660004,150.100006,150.320007,150.320007,3267600
2023-04-19,150.240005,150.479996,148.649994,148.779999,148.779999,4931500
2023-04-20,146.789993,147.750000,144.889999,145.940002,145.940002,6716100
2023-04-21,144.899994,146.570007,144.899994,146.220001,146.220001,4323600
2023-04-24,146.130005,146.770004,145.619995,145.860001,145.860001,3889300
2023-04-25,146.270004,149.179993,146.199997,148.000000,148.000000,6394500
2023-04-26,146.190002,148.940002,145.660004,148.279999,148.279999,4522500
2023-04-27,148.850006,150.449997,148.759995,149.940002,149.940002,6332800
2023-04-28,146.500000,147.020004,143.350006,143.899994,143.899994,9431700
2023-05-01,144.529999,144.570007,142.610001,143.210007,143.210007,5810900
2023-05-02,143.000000,143.199997,140.089996,140.360001,140.360001,6764600
2023-05-03,140.589996,141.220001,139.690002,139.910004,139.910004,5568400
2023-05-04,140.130005,141.759995,140.130005,141.259995,141.259995,4849300
2023-05-05,141.500000,143.899994,141.119995,143.559998,143.559998,5091900
2023-05-08,144.000000,144.309998,142.720001,144.179993,144.179993,4526500
2023-05-09,143.809998,144.080002,141.750000,142.029999,142.029999,5038300
2023-05-10,142.500000,143.250000,140.990005,142.029999,142.029999,4738000
2023-05-11,141.720001,143.410004,141.720001,142.699997,142.699997,4137800
2023-05-12,142.949997,144.229996,142.770004,144.119995,144.119995,3914800
2023-05-15,143.740005,144.839996,143.399994,144.619995,144.619995,4065200
2023-05-16,144.520004,144.940002,142.869995,143.699997,143.699997,3657900
2023-05-17,144.440002,144.500000,140.860001,141.580002,141.580002,6752600
2023-05-18,140.490005,140.850006,136.339996,138.179993,138.179993,11619800
2023-05-19,138.630005,140.149994,138.020004,139.029999,139.029999,7716200
2023-05-22,139.850006,142.169998,136.929993,141.600006,141.600006,8884800
2023-05-23,140.929993,141.770004,140.320007,141.369995,141.369995,5300200
2023-05-24,141.399994,141.669998,139.889999,140.000000,140.000000,4794600
2023-05-25,136.429993,137.300003,134.919998,135.759995,135.759995,9328400
2023-05-26,135.240005,136.479996,134.100006,135.149994,135.149994,8849000
2023-05-30,134.169998,135.789993,133.710007,135.119995,135.119995,6874700
2023-05-31,136.139999,138.729996,135.320007,137.250000,137.250000,7811200
2023-06-01,137.360001,139.199997,137.179993,138.910004,138.910004,6245500
2023-06-02,129.000000,131.350006,124.919998,131.190002,131.190002,37239900
2023-06-05,132.000000,133.009995,130.889999,132.220001,132.220001,9068400
2023-06-06,131.190002,131.919998,127.389999,128.539993,128.539993,11129200
2023-06-07,128.839996,129.000000,126.050003,126.550003,126.550003,11273700
2023-06-08,128.000000,130.410004,127.790001,130.320007,130.320007,8757700
2023-06-09,130.419998,131.899994,130.000000,131.360001,131.360001,5612900
2023-06-12,131.690002,131.800003,129.460007,130.779999,130.779999,4451900
2023-06-13,130.699997,130.699997,129.149994,129.880005,129.880005,5139100
2023-06-14,129.520004,129.699997,127.720001,128.050003,128.050003,8696300
2023-06-15,130.509995,133.250000,129.600006,132.759995,132.759995,8904800
2023-06-16,131.160004,132.070007,130.690002,130.929993,130.929993,13013700
2023-06-20,131.369995,131.899994,129.839996,131.229996,131.229996,7027600
2023-06-21,131.000000,133.850006,130.990005,132.679993,132.679993,6577800
2023-06-22,132.960007,134.479996,132.679993,134.339996,134.339996,4841700
2023-06-23,133.699997,134.600006,132.600006,132.800003,132.800003,5325100
2023-06-26,133.149994,134.979996,132.990005,134.850006,134.850006,4426700
2023-06-27,135.000000,136.600006,134.850006,136.169998,136.169998,4046300
2023-06-28,136.250000,136.339996,135.119995,136.270004,136.270004,3263300
2023-06-29,135.949997,137.279999,135.910004,136.839996,136.839996,3071400
